category,elevation,aspect,slope,horizontal_distance_to_hydrology,vertical_distance_to_hydrology,horizontal_distance_to_roadways,hillshade_9am,hillshade_noon
Cover_Type1,1703,323,22,924.297697231872,285.7414470054209,839.9625740021002,142,138
Cover_Type2,2644,352,62,851.7471185550094,271.67002372443676,5718.683782816399,85,175
Cover_Type3,1355,139,52,18.08864196506329,-53.30828782171011,4434.830559550086,244,13
Cover_Type4,2528,253,13,457.9725606474094,123.69607063010335,6222.642050158,123,248
Cover_Type5,1530,130,8,278.27390885236673,-8.437394443899393,3611.4880343317054,24,60
Cover_Type6,1994,150,61,445.4226256259717,-19.95345512405038,1467.2473836936988,252,6
Cover_Type7,2402,88,83,465.7949634946417,-97.26176783442497,2014.5832265368663,136,164
Cover_Type1,2182,249,56,506.3755003050901,197.0222992822528,5554.086515261559,98,166
Cover_Type2,1572,98,67,742.2187115238048,187.6571349799633,5931.305242763599,67,80
Cover_Type3,1014,101,78,253.2110641945619,195.2766178175807,572.2231538225897,68,248
Cover_Type4,1888,236,37,876.8396259467117,43.220669124275446,3477.0631005067844,158,184
Cover_Type5,2685,233,35,373.5395833668299,5.155669432133436,2441.680607118178,75,109
Cover_Type6,1068,285,23,414.6963921911083,231.04789853096008,3777.6227861235384,32,247
Cover_Type7,1827,323,46,224.3230249923654,84.29361088201404,6830.71572311339,62,97
Cover_Type1,2695,232,12,826.4271400386933,-36.207448691129684,2890.40122634219,137,229
Cover_Type2,2930,307,18,797.3253146042116,114.69625923782587,6726.4339029893745,203,140
Cover_Type3,1354,358,25,760.8667513309047,-45.624814461916685,6844.495110507822,158,212
Cover_Type4,1662,69,4,467.8574618001003,-82.74166025221348,2709.334316190332,174,140
Cover_Type5,2701,36,45,808.9803174450062,121.27389600500464,1920.7832684752066,44,195
Cover_Type6,2808,309,89,77.46413247846067,47.25248506292701,6946.535133047029,66,233
Cover_Type7,2445,237,12,887.4562030618545,-56.48402348160744,6639.616777365562,63,157
Cover_Type1,2533,124,2,535.033680068329,75.423798058182,5161.636513164733,22,39
Cover_Type2,2658,6,6,616.9759122778196,264.8894832469523,30.450145500712097,76,251
Cover_Type3,2334,204,3,797.8263728588354,88.33971880376339,2724.5293179266155,218,207
Cover_Type4,1587,328,43,947.5801565870643,21.75095807760954,4393.102355363313,116,122
Cover_Type5,1576,285,46,412.80395382246934,31.173417530953884,3869.828156147152,247,34
Cover_Type6,1119,305,66,212.44519344670698,213.91605827957392,5953.636888263281,136,204
Cover_Type7,1617,102,13,365.3277508399915,125.7267814129591,1179.7609665470663,180,120
Cover_Type1,2361,156,11,239.72786138392985,243.88137310743332,4432.348271560855,53,206
Cover_Type2,2870,177,84,295.2375285625458,287.6862152479589,2834.5717043827754,209,53
Cover_Type3,1043,56,71,179.04569892585278,160.1617706939578,4259.596875518095,81,159
Cover_Type4,2279,93,52,120.33985774870962,198.70734754949808,2879.2917977105826,118,168
Cover_Type5,2527,120,22,612.6873484654352,160.76969653367996,2223.823084515054,175,215
Cover_Type6,1435,285,35,570.4131725437474,141.40295013785362,2260.662545306608,242,188
Cover_Type7,2862,257,83,51.787665482610464,162.30246666818857,4310.8208639703225,171,139
Cover_Type1,1365,53,10,819.5112450674642,97.45972622185946,1065.144596914528,74,195
Cover_Type2,1857,233,10,766.7750744437799,-36.95340417325497,5838.053756265435,26,226
Cover_Type3,2476,10,29,116.89122510771267,265.26979338377714,752.9696702917572,125,184
Cover_Type4,1452,100,84,239.41420323308557,-42.073692101985216,3543.4713533816393,199,145
Cover_Type5,1240,284,69,887.365510383388,-54.762671794742346,2864.8461933287326,11,82
Cover_Type6,2890,78,62,629.9300071657635,298.0449764057994,5026.497631905135,32,162
Cover_Type7,1080,337,9,223.53411182528362,177.96506062150002,6653.9480991845485,168,226
Cover_Type1,1208,106,33,343.02265656297095,26.705561578273773,138.26096651540138,40,47
Cover_Type2,2649,291,46,760.8127681696787,-54.06086063012481,1202.4619779179338,94,105
Cover_Type3,2793,122,15,398.928107295651,255.37647139281034,1036.6473134474363,190,49
Cover_Type4,1442,205,32,31.070849089883268,198.09106783941388,6396.499451431446,204,121
Cover_Type5,1910,321,19,335.1970885246992,11.068763490766287,2030.8656024965458,6,240
Cover_Type6,1648,53,54,838.5815087524243,296.7471304349601,4522.472240464762,159,148
Cover_Type7,1071,270,24,862.4504518632311,-32.044774666428566,1252.6062022931874,142,128
Cover_Type1,1059,354,71,371.64603876299225,288.4910269640386,3857.491525406949,181,39
Cover_Type2,1407,35,77,66.53404467948712,165.8901298418641,6275.574865212431,146,23
Cover_Type3,1171,109,9,70.80776084307581,209.49630634859204,1061.5320538897067,85,65
Cover_Type4,1503,292,14,689.5441776923835,277.48068757355213,104.77845538128167,155,51
Cover_Type5,1103,219,9,927.9031007988378,-81.37973975390196,3511.6939990317915,12,75
Cover_Type6,1004,354,69,666.8792892557103,292.5068376585841,2858.7439232743345,223,168
Cover_Type7,2283,19,71,438.08677600114606,199.98260382562876,3746.36839712481,234,95
Cover_Type1,1161,134,21,318.3250932798255,20.64471235498786,5758.51931914431,139,26
Cover_Type2,1702,356,79,134.9549247806426,99.18079245835543,6031.339414848713,34,3
Cover_Type3,2183,110,18,381.2221656211186,50.31890766695142,5082.976270021871,243,255
Cover_Type4,1037,98,8,115.28211041353643,181.90837148576975,788.1085338685662,104,249
Cover_Type5,1481,131,56,165.0934426218737,-60.79981857910752,490.85711904545315,100,180
Cover_Type6,1745,358,26,586.2714260406792,93.70686570182443,6564.271851327503,86,208
Cover_Type7,1297,283,60,458.5877134790644,272.5831424817443,4837.386963202618,229,57
Cover_Type1,2324,150,53,868.2164220907725,101.5704263933003,2235.1667524757795,254,182
Cover_Type2,1738,33,62,890.5272887477186,-93.15339867025614,4195.700575537281,239,76
Cover_Type3,1512,165,17,606.0659355835523,138.26655354350805,5959.171288213925,209,228
Cover_Type4,2060,275,45,772.7535404509399,144.79288198053837,2641.146408575354,204,42
Cover_Type5,1771,204,73,645.0730395999271,27.397493552416563,2667.7353785699233,34,85
Cover_Type6,1602,142,73,316.49199968460016,185.63215853646398,518.8641591614578,190,150
Cover_Type7,2301,253,22,753.0587702458724,-97.67547305673361,5722.182124757441,175,132
Cover_Type1,2700,176,49,439.60178999369964,34.61747299879789,2823.216148623731,217,6
Cover_Type2,2149,4,13,354.10055096819997,131.6086026839912,3930.997460376937,39,34
Cover_Type3,2400,135,21,116.03826566762291,134.15462132543325,3149.7020240353886,75,36
Cover_Type4,2894,181,13,372.8512571239844,111.40067605301738,4909.15386075573,34,204
Cover_Type5,1766,96,24,219.84768001898192,234.28177991881967,5232.620721009793,93,94
Cover_Type6,1288,210,66,859.3539946405217,41.71867212280631,3285.2580814629328,114,38
Cover_Type7,2220,226,60,80.06461231317371,-13.369061145931482,2793.009129247861,215,35
Cover_Type1,1774,132,54,638.9408066675533,110.81699999049306,1981.8393184081651,147,150
Cover_Type2,1680,281,87,405.04103530733846,117.15245489031076,6907.577144376468,226,214
Cover_Type3,1057,180,67,389.0246699580457,-22.551787458360195,5870.694194105687,117,188
Cover_Type4,2883,56,39,656.1714898368809,80.66599611192942,4649.995762270642,60,20
Cover_Type5,2315,255,74,694.8118436234072,239.39781319350004,1375.7516296766698,18,79
Cover_Type6,2853,194,40,546.4824468018487,196.24853981658816,6770.126978539862,190,255
Cover_Type7,1739,27,76,878.3552872589789,282.50973196700215,195.4093089243397,111,19
Cover_Type1,1139,125,59,240.02865315414965,-98.40926807373762,4026.9172206504736,117,195
Cover_Type2,2142,315,80,464.8656856883317,45.701336581259966,5467.328949218383,160,42
Cover_Type3,2127,140,61,877.6542988563888,32.85503378137946,2054.145553719485,212,111
Cover_Type4,1049,208,32,728.7074485782068,-23.584431875497103,70.73684944072738,163,57
Cover_Type5,2712,320,77,575.4149212576449,64.27607592195272,4808.602304636734,151,47
Cover_Type6,1830,225,60,468.8840866757091,133.46167029812932,938.7982751331292,200,126
Cover_Type7,2996,187,31,518.8969465137925,182.6695173047483,569.5352354401257,181,221
Cover_Type1,1232,347,34,412.22102253325284,188.16078752279282,2304.428321384359,40,113
Cover_Type2,2407,31,62,16.81056466512382,193.50418178364635,3170.8727734752465,255,196
Cover_Type3,1822,208,79,510.0191320204176,248.99823246523738,5107.961133591831,249,110
Cover_Type4,2605,180,46,315.6336232740432,23.371746111661196,824.9208507181611,94,213
Cover_Type5,1779,215,28,609.6454077507369,290.5729581601918,5954.494846719317,7,129
Cover_Type6,1623,318,13,669.4610119375866,235.07001250982285,2987.5287510741036,46,252
Cover_Type7,2655,50,13,296.6144938922953,69.19681429862976,2033.9341895286925,56,80
Cover_Type1,2987,221,73,635.9244812522084,183.69358852505684,1719.9388588464353,27,140
Cover_Type2,2937,51,33,464.34300234983675,93.18357491865754,3977.082760196645,219,116
Cover_Type3,2130,359,53,595.1707883954514,68.62719692289829,6713.37870820961,18,163
Cover_Type4,2384,34,6,980.1732172779739,53.75282410532236,676.7891648428049,145,222
Cover_Type5,2432,296,63,849.0689668674022,191.58290941268206,896.7050772428047,86,114
Cover_Type6,1018,269,85,95.71331285801716,111.94170759990811,99.03198818978854,78,133
Cover_Type7,2214,320,29,611.1932512964122,196.64107179269195,5693.041787176859,194,70
Cover_Type1,2350,342,37,346.85930934082717,43.0629076436162,3774.9606102427933,70,25
Cover_Type2,1952,144,23,159.9105699909851,125.56701190769672,2154.7525922057685,120,222
Cover_Type3,1670,332,55,525.6172851063311,249.53951388597488,1310.612079466926,180,131
Cover_Type4,1981,127,74,560.2999598905444,294.1242342814803,5084.510162660852,4,116
Cover_Type5,1497,198,75,958.8471495253034,-55.57796712964773,1268.9186472939327,46,110
Cover_Type6,2422,50,5,843.0327305414248,-99.29930595681071,1558.79353741277,202,19
Cover_Type7,2465,163,15,946.8889037985355,210.1185635663569,4264.463681484805,212,231
Cover_Type1,1124,103,1,36.80187475238927,184.56683596596122,383.01444948650897,205,98
Cover_Type2,2420,15,79,516.1808099751361,161.17724683135748,5192.055096240714,120,113
Cover_Type3,1051,114,76,415.5115986801684,295.9611648693681,3348.1848618262447,189,77
Cover_Type4,1552,140,41,744.0661038369872,25.991489551961422,6620.432129479479,67,195
Cover_Type5,2274,255,18,18.48250612197444,-16.897551901638508,6838.61692097038,142,123
Cover_Type6,1418,210,89,750.5623604876455,-16.95318529382348,5170.476382658118,10,25
Cover_Type7,1897,15,13,750.8273301012814,72.65083994716406,5748.072907001711,140,73
Cover_Type1,1436,150,19,300.2858349850867,28.429772797971964,4450.804167262744,235,120
Cover_Type2,2483,113,83,982.6381916743703,-98.33575515076518,1515.5108687479515,203,3
Cover_Type3,2562,85,22,451.21705303294584,195.4899527132511,4902.815146548208,112,113
Cover_Type4,2183,306,44,69.69535249844193,-46.67112994939089,2231.916827224428,163,215
Cover_Type5,2692,161,36,327.76745871803723,178.3562047407031,2468.638364482438,146,208
Cover_Type6,2625,29,48,879.5241773305461,-99.13757462054491,4974.777233764762,99,175
Cover_Type7,1763,255,12,742.8187885282096,121.39478418976068,686.241434388794,145,210
Cover_Type1,2195,263,53,401.4659096954856,-92.8512847982347,300.70541001530364,130,82
Cover_Type2,2800,50,65,514.0016943367664,120.04019655287266,6325.668860991718,209,92
Cover_Type3,2739,183,49,805.1431013152469,-13.135944679379463,4876.526912592584,229,243
Cover_Type4,2366,172,50,280.91452134633437,192.82752042636275,2119.88619631459,223,76
Cover_Type5,1278,69,57,391.8340754285455,71.79150925949216,5713.293864836218,148,76
Cover_Type6,2006,215,87,467.90376714011654,234.51539305970073,3241.4582324619405,33,184
Cover_Type7,2117,115,38,620.4656698403414,119.55036893486977,6271.327502350323,191,124
Cover_Type1,1092,356,87,840.2655971648637,57.38021032884717,3347.004376565106,124,108
Cover_Type2,1992,59,18,69.57057609944604,238.2017446681857,4129.942157465266,71,175
Cover_Type3,1085,262,62,423.5480738549959,16.537169087678194,2114.2791300578974,58,83
Cover_Type4,1899,122,88,13.544328483752906,46.79093798622489,2713.975457686698,115,141
Cover_Type5,2433,164,33,201.98967636120506,5.311717931181192,2805.34955039504,104,142
Cover_Type6,2999,79,58,166.26783572509885,170.83965661004186,5778.399734851904,59,139
Cover_Type7,2402,333,13,804.5458843335509,264.0506370924413,496.65746183670126,172,203
Cover_Type1,1243,280,84,614.2174564278685,263.06803030893207,1341.0973222109023,241,82
Cover_Type2,2632,222,72,672.8274042720441,160.90602800250053,3594.2501189357135,70,73
Cover_Type3,1611,130,12,81.98504382860847,-46.24023241922259,91.75472945324145,52,122
Cover_Type4,2601,259,15,594.5813894914463,170.6976104527712,5801.5941134819295,124,26
Cover_Type5,1496,155,52,881.0485968808644,32.19413487240672,2022.1319409888238,189,235
Cover_Type6,2781,267,35,22.19391079246998,-20.611347444355488,1343.8494265563786,162,182
Cover_Type7,2395,160,64,991.9527518248651,177.59100049734116,180.98555234400555,68,195
Cover_Type1,1517,246,78,536.7196699678898,248.7531142309308,3205.3967241845094,135,162
Cover_Type2,1463,64,34,330.8353166440502,-59.323658887296915,5765.878105852054,130,182
Cover_Type3,2108,328,87,158.5782822817564,119.50918585062027,150.82672621659003,115,163
Cover_Type4,2787,285,28,395.57545846817084,194.03511062264442,1875.4682670244947,30,102
Cover_Type5,2908,282,82,476.39484985591844,236.91403679549694,1752.3145336632151,123,200
Cover_Type6,2036,241,12,382.18399456096813,68.03783997893333,4292.552127353381,205,152
Cover_Type7,1360,27,15,185.05923207709566,289.4536893814802,5170.422536390834,145,73
Cover_Type1,2083,313,23,192.8956447558012,56.36908616870642,5132.265244305832,199,225
Cover_Type2,1224,43,30,121.80972404056229,131.4502757973969,3808.8604474663734,218,183
Cover_Type3,1390,244,44,264.9271125639789,239.875524956733,2396.236635684967,198,7
Cover_Type4,1211,99,71,325.97023868351243,-18.020778615027666,3046.192203563638,75,209
Cover_Type5,2730,202,3,465.75080921920016,47.80463753268123,6521.812626578845,88,142
Cover_Type6,2459,339,31,294.3619617780205,117.27651553228498,5349.891716671176,179,14
Cover_Type7,2243,167,66,592.9449726985767,41.18235167115927,385.01632702047937,249,56
Cover_Type1,2027,123,55,948.3967872725334,-59.072189312428236,2462.9528599414043,248,206
Cover_Type2,2650,286,63,514.4130772957578,-36.879110801965,834.3836832125671,9,165
Cover_Type3,1459,245,47,146.20112789375708,256.69285245239735,1160.8307370999828,230,36
Cover_Type4,1266,176,38,671.323253992945,-10.18664725124836,6670.1533014152665,213,164
Cover_Type5,1560,223,51,720.9542593969963,-30.972588527947664,2597.429671498947,125,166
Cover_Type6,2936,26,31,370.71273794490844,104.34845900163054,2415.8382071538363,241,87
Cover_Type7,1293,81,22,151.37617826019414,248.04795244708657,867.5129890369717,144,91
Cover_Type1,1499,68,12,150.30952144018374,60.50812490284443,3224.1566525690723,103,243
Cover_Type2,1384,119,83,575.5287974253297,83.10579983517528,2200.656188779976,210,119
Cover_Type3,1822,240,45,831.6708225766197,-37.65729162842035,2377.1717946436256,82,98
Cover_Type4,2439,188,33,712.3650178455282,-77.73137344047427,665.3726154712494,59,232
Cover_Type5,1728,122,30,53.15333749074489,107.31162298470736,4547.963622017996,228,242
Cover_Type6,2021,193,44,302.2058799229562,191.32301034405828,5221.956735269865,173,254
Cover_Type7,2713,262,48,998.3118108881172,103.16989878192544,1911.8562636200804,16,46
Cover_Type1,2249,165,10,188.22209667321295,268.8167112879455,1051.4107758828904,77,173
Cover_Type2,2158,147,9,852.3997235887218,168.83255373686552,1433.55379773397,195,167
Cover_Type3,1935,206,35,840.9206116793212,-45.65163040533662,270.6380686031189,127,68
Cover_Type4,2110,190,72,840.1280099761207,36.9128773920238,2255.246725125704,209,89
Cover_Type5,2605,345,31,285.6523608600255,-74.6854742988944,3512.1732573728077,62,105
Cover_Type6,1976,222,30,180.48778303712606,57.23456842824817,6550.336439635605,187,243
Cover_Type7,1179,357,34,671.4876941340044,294.7586686350405,3959.420798316365,194,148
Cover_Type1,2810,99,21,642.1614943821914,148.8927404396236,6533.397500330349,225,218
Cover_Type2,1819,104,25,630.606253906386,44.488583225756884,5535.061315424042,234,63
Cover_Type3,1949,77,43,472.11996070155874,-87.86143381148577,2824.4852342405356,212,5
Cover_Type4,2058,274,58,234.94454108946957,273.097622115165,6386.915097772377,195,31
Cover_Type5,1613,267,88,714.5710383055266,260.3277129121125,5872.279094280675,62,130
Cover_Type6,2375,74,45,104.45629784232005,68.87521762400866,5644.255494840909,96,28
Cover_Type7,2568,28,72,258.7345288726501,76.62570457905531,3516.710997023154,88,247
Cover_Type1,2721,206,84,53.703272686805576,-2.2725431248545647,3162.821784470696,198,35
Cover_Type2,1316,311,29,321.2560106390156,-17.701744567602873,2779.045129804639,165,24
Cover_Type3,2918,351,27,221.48528980603442,279.0337991900742,3879.3749805402476,31,124
Cover_Type4,1915,164,88,116.12453107931651,98.71623562648892,1177.520050565945,26,156
Cover_Type5,2245,110,65,696.3978797299787,7.2771514765918255,5270.953193124849,241,210
Cover_Type6,2842,5,9,187.87072581076063,-20.208414364606142,6228.42239146377,108,199
Cover_Type7,1245,92,10,707.329038874479,84.21593373641372,2265.30325496383,77,14
Cover_Type1,2963,235,39,457.5337302160915,43.91852244734764,66.05873925448395,179,157
Cover_Type2,1442,132,15,546.0018222650979,-69.4614046253264,1199.128851115005,70,158
Cover_Type3,1163,302,6,6.875062090810388,68.62793499603868,4392.671889956808,105,27
Cover_Type4,2579,263,24,388.52215517591685,279.095262195915,6661.753702521324,243,247
Cover_Type5,2831,245,79,383.2144017096143,181.70822449028492,6493.275286364602,215,186
Cover_Type6,2031,141,58,795.1261360088829,14.25521532073617,4902.737599645043,173,64
Cover_Type7,1263,197,86,394.47152924421243,47.99992423504591,886.38435147563,40,245
Cover_Type1,2069,204,18,130.79585933545604,171.23476890847087,2142.778417910449,55,158
